Code,Name,Close,Changes,ChagesRatio,Volume,Marcap,ROA,PER
065770,CS,1305,-8,-0.61,57618,25331524650,-3.8,-13.71
123330,제닉,3615,10,0.28,19119,25305000000,-10.6,-5.47
208860,엔지스테크널러지,2205,0,0.0,0,25233717915,-59.0,
134060,이퓨쳐,5240,-40,-0.76,8985,24990870000,9.2,11.74
114120,크루셜텍,10850,0,0.0,0,24913021350,-41.8,-2.41
079950,인베니아,1064,0,0.0,63794,24684800000,-18.1,-3.91
026910,광진실업,3850,40,1.05,10179,24660809250,-0.6,-28.46
070590,한솔인티큐브,1766,1,0.06,16033,24511234086,-16.9,-3.58
023790,동일철강,1530,-90,-5.56,258286,24492737250,-28.4,-0.72
446440,에피바이오텍,10650,-330,-3.01,105,24468417600,,
212310,휴벡셀,3430,205,6.36,12019,24458314720,,
058450,엔터파트너즈,464,0,0.0,0,24198874144,-19.0,-2.74
067770,세진티에스,2880,20,0.7,95928,24182187840,-3.2,-8.06
005110,한창,1293,19,1.49,70949,24058082958,-64.1,-1.77
464680,KB제27호스팩,1848,14,0.76,90521,23848440000,,
149010,아이케이세미콘,7600,-330,-4.16,1250,23712000000,,
233250,메디안디노스틱,13500,0,0.0,0,23578209000,,
011080,형지I&C,919,1,0.11,56794,23437590597,-4.7,-6.06
207490,에이펙스인텍,6500,-220,-3.27,10,23400000000,,
065420,에스아이리소스,321,3,0.94,328288,22976312979,-11.2,-8.28
069330,유아이디,1616,28,1.76,133036,22932803056,-5.9,21.93
244460,올리패스,754,-24,-3.08,806149,22789120692,-76.1,-2.92
251280,안지오랩,8020,-30,-0.37,3689,22729642400,,
072520,제넨바이오,397,-2,-0.5,182903,22693788018,-11.4,-0.86
900120,씨케이에이치,114,1,0.88,518703,22539737886,1.8,3.44
214310,에스엘에너지,306,0,0.0,0,22516276518,-34.4,-0.61
456700,길교이앤씨,25000,0,0.0,0,22500000000,,
091440,텔레필드,2180,30,1.4,67696,22318816020,-16.8,-2.13
149300,아퓨어스,512,-27,-5.01,29813,22264961024,,
283100,노보믹스,3380,-35,-1.02,149,22189358620,,
199290,바이오프로테크,1359,-3,-0.22,0,22185935928,,
317860,노드메이슨,5000,0,0.0,678,22148575000,,
177350,베셀,1622,-31,-1.88,60455,21687630618,-18.0,-1.56
054630,에이디칩스,271,0,0.0,313973,21601263931,-5.9,-5.3
446600,카이바이오텍,22000,0,0.0,0,21588182000,,
199150,데이터스트림즈,4990,280,5.94,19,21300378870,,
108675,LX하우시스우,20600,-100,-0.48,314,21265998000,,-15.83
062970,피피아이,2280,-45,-1.94,30351,21222661800,-17.7,-11.91
069140,누리플랜,2975,270,9.98,2474981,21130660425,-8.9,-2.16
101680,한국정밀기계,2470,0,0.0,11504,20757880000,-8.4,172.16
321820,와이더플래닛,2975,-95,-3.09,44255,20552138950,-15.1,-2.28
224760,엔에스컴퍼니,5200,-380,-6.81,1,20486440000,,
070300,엑스큐어,2780,0,0.0,8931,20477685720,-2.6,
071950,코아스,652,9,1.4,1239827,20151500920,-3.7,-4.65
900280,골든센츄리,98,-1,-1.01,1492409,20129620224,-1.4,-16.32
002355,넥센타이어1우B,3085,55,1.82,20163,20052500000,,9.79
35320K,대덕전자1우,9560,100,1.06,6499,20033161640,,32.53
096870,엘디티,2970,-25,-0.83,2760,19834848000,-7.3,85.29
001685,대상우,14360,10,0.07,758,19676402280,,7.97
044180,KD,733,5,0.69,60037,19584146667,2.6,3.48
052960,태양3C,4000,0,0.0,0,19548312000,,
065690,파커스,1388,-1,-0.07,19875,19500471428,-8.3,-3.12
296520,가이아코퍼레이션,4150,-50,-1.19,10,19368083200,,
900270,헝셩그룹,226,0,0.0,250530,19364132000,-1.3,-3.73
030790,비케이탑스,904,0,0.0,0,19208323080,,-1.09
449020,유안타제13호스팩,1970,1,0.05,838,19168100000,3.2,47.09
007815,코리아써우,6460,260,4.19,12026,19151897400,,-22.88
222670,플럼라인생명과학,6200,200,3.33,18,18847318000,,
217880,틸론,3460,-30,-0.86,6112,18558211700,,
223220,로지스몬,397,-3,-0.75,134,18282316872,,
086460,큐러블,6200,680,12.32,122,18224280000,,
004105,태양금속우,5490,-10,-0.18,64481,18117000000,,36.25
253610,루트락,1784,37,2.12,222,18026080120,,
078860,아이오케이,187,1,0.54,292818,17975650264,-27.9,-0.41
439410,엔에이치스팩26호,2015,5,0.25,6221,17732000000,3.5,32.49
208850,이비테크,6260,0,0.0,1,17654765000,,
000087,하이트진로2우B,15410,40,0.26,396,17415426580,,77.75
457630,대신밸런스제16호스팩,2360,-25,-1.05,60132,17251600000,,
001795,대한제당우,2655,10,0.38,17623,17211727800,,9.2
393360,신한제8호스팩,2325,0,0.0,0,17088750000,2.1,57.11
331660,한국미라클피플사,15500,0,0.0,0,17050000000,,
179720,렌딩머신,8800,0,0.0,0,16645024000,,
430230,하나금융24호스팩,2050,0,0.0,19145,16408200000,2.2,54.85
000075,삼양홀딩스우,53300,0,0.0,26,16206291400,,3.51
238500,로보쓰리에이아이앤로보틱스,750,-50,-6.25,183554,16136372250,,
244880,나눔테크,3200,-40,-1.23,5,16064000000,,
140910,에이리츠,3580,-160,-4.28,10562,15977654560,,
450410,엔에이치스팩28호,4070,110,2.78,100650,15954400000,2.6,125.30
404950,DB금융스팩10호,2730,40,1.49,120739,15943200000,1.9,96.84
440820,엔에이치스팩27호,2030,5,0.25,3093,15834000000,3.5,33.31
227420,도부마스크,904,0,0.0,0,15577010224,,
406760,하나금융21호스팩,2100,20,0.96,10675,15561000000,2.1,77.33
000885,한화우,32350,-350,-1.07,3448,15505160900,,4.68
008500,일정실업,12900,0,0.0,0,15480000000,-13.8,-2.56
424140,케이비제21호스팩,1991,1,0.05,1846,15350610000,2.9,90.00
106520,노블엠앤비,411,0,0.0,0,15082036272,-15.4,-0.26
217480,에스디생명공학,349,0,0.0,0,14870423038,-26.9,-0.22
000325,노루홀딩스우,60800,1500,2.53,7256,14808387200,,5.28
422040,엔에이치스팩23호,2065,0,0.0,16782,14785400000,2.8,65.49
45014K,코오롱모빌리티그룹우,5970,100,1.7,3930,14663036400,,
457390,대신밸런스제15호스팩,2080,-5,-0.24,13854,14632800000,,
413630,유진스팩8호,2470,0,0.0,0,14622400000,1.7,42.24
286000,씨엔티드림,3050,0,0.0,0,14455237100,,
430220,신영스팩8호,2130,0,0.0,6827,14398800000,1.2,70.45
004255,NPC우,2725,-5,-0.18,6216,14388000000,,8.67
454750,하나28호스팩,1994,-3,-0.15,2071,14360788000,,
002025,코오롱우,13300,180,1.37,843,14315987000,,12.72
442310,대신밸런스제14호스팩,2105,-15,-0.71,22632,14124550000,2.2,
254160,제이엠멀티,2695,295,12.29,107,13906200000,,
33637L,솔루스첨단소재2우B,7350,-30,-0.41,1995,13886722500,,-41.82
341310,이앤에치,799,-1,-0.13,2,13817426600,,
000225,유유제약1우,6090,-930,-13.25,2619540,13805603700,,-13.05
03481K,해성산업1우,9830,990,11.2,80631,13653103260,,-9.17
224810,엄지하우스,3220,-10,-0.31,0,13524000000,,
38380K,LX홀딩스1우,9210,120,1.32,4678,13495274850,,
412930,미래에셋비전스팩1호,2180,100,4.81,132393,13463680000,1.2,49.71
18064K,한진칼우,25050,-100,-0.4,1275,13445988300,,20.49
258250,셀젠텍,2950,-45,-1.5,12,13260258850,,
003075,코오롱글로벌우,17880,480,2.76,8226,13244377560,,5.88
427950,하나금융23호스팩,2740,30,1.11,43090,13234200000,1.8,53.98
425290,삼성스팩6호,2350,5,0.21,23669,12972000000,1.5,70.89
046070,코다코,303,0,0.0,168338,12964174968,0.6,-2.71
388610,지에프씨생명과학,4200,5,0.12,1024,12955227600,,
001067,JW중외제약2우B,62700,-100,-0.16,32,12910933200,,37.3
248020,젬,2695,0,0.0,0,12857979750,,
438220,대신밸런스제13호스팩,2275,0,0.0,0,12831000000,1.9,
103660,씨앗,2130,-20,-0.93,213,12817213230,,
421800,교보12호스팩,2130,-5,-0.23,9333,12737400000,1.5,65.40
436610,한국제11호스팩,2065,5,0.24,11175,12431300000,2.8,
418170,하나금융22호스팩,2060,0,0.0,6366,12380600000,1.3,79.20
446750,하나26호스팩,2045,0,0.0,675,12331350000,1.8,
178600,대동고려삼,2755,-30,-1.08,0,12258648000,3.5,
351020,미쥬,5900,0,0.0,0,12242500000,,
388800,유진스팩7호,2440,0,0.0,0,12224400000,1.8,79.15
093510,엔지브이아이,2030,-5,-0.25,0,12220600000,,
446840,키움제8호스팩,2050,10,0.49,3998,12054000000,0.3,
430460,한화플러스제3호스팩,2035,0,0.0,182,12047200000,1.8,46.38
174880,장원테크,530,0,0.0,0,11610352250,-3.9,-0.44
426550,IBKS제19호스팩,2285,-15,-0.65,27543,11607800000,0.4,478.80
435380,유안타제10호스팩,2015,-20,-0.98,1892,11545950000,2.1,55.18
372290,하나머스트7호스팩,2670,-15,-0.56,110835,11491680000,1.6,83.61
436530,케이비제22호스팩,2170,0,0.0,0,11327400000,1.5,61.71
066830,제노텍,1998,0,0.0,3,11323025640,,
397880,교보11호스팩,2550,0,0.0,0,11322000000,1.1,91.29
448370,하나27호스팩,2010,0,0.0,1493,11296200000,1.2,
236340,메디젠휴먼케어,3700,5,0.14,124,11154193900,,
445970,신영스팩9호,2080,-10,-0.48,2799,11148800000,2.2,42.67
456440,DB금융스팩11호,2090,10,0.48,17291,11108350000,,
001065,JW중외제약우,32800,0,0.0,98,10998660000,,37.3
161570,THE MIDONG,521,-21,-3.87,1584701,10991200434,-20.8,-6.09
458320,KB제26호스팩,1994,1,0.05,2883,10976970000,,
112190,KC산업,1539,-9,-0.58,1062,10965764367,,
454640,하나29호스팩,2020,0,0.0,12005,10910020000,,
430700,유안타제9호스팩,2080,0,0.0,956,10899200000,1.9,60.26
377400,하이제6호스팩,2005,-5,-0.25,17076,10842037500,3.3,57.90
405640,신한제9호스팩,2390,0,0.0,0,10838650000,1.3,79.24
415580,상상인제3호스팩,2025,0,0.0,1151,10752750000,1.3,90.91
058220,아리온,275,0,0.0,0,10717917100,,-0.02
400840,하이제7호스팩,2075,30,1.47,3686,10624000000,2.0,56.47
380320,삼성머스트스팩5호,2200,0,0.0,11340,10582000000,1.1,118.90
289170,바이오텐,3000,0,0.0,3040,10534527000,,
419270,신영스팩7호,2425,0,0.0,0,10439625000,1.5,80.79
005725,넥센우,2885,25,0.87,694,10387731000,,7.21
444920,유안타제11호스팩,1981,-2,-0.1,11088,10380440000,-0.3,
447690,아이오바이오,4040,-55,-1.34,1,10358830680,,
437780,엔에이치스팩24호,2055,-10,-0.48,40221,10336650000,2.3,
238170,엔에스엠,497,-1,-0.2,240,10325017948,,
450050,하이제8호스팩,2045,5,0.25,8473,10253630000,-1.0,
446190,미래에셋비전스팩2호,2060,5,0.24,2686,10197000000,2.1,
455910,에스케이증권제9호스팩,2025,5,0.25,7635,10165500000,,
452670,상상인제4호스팩,1944,0,0.0,5198,10147680000,,
448830,미래에셋비전스팩3호,2045,5,0.25,4854,10061400000,-3.6,
00806K,대덕1우,8290,10,0.12,225,10050439530,,-16.79
455310,한화플러스제4호스팩,1986,12,0.61,22200,10049160000,,
45226K,한화갤러리아우,3440,240,7.5,24632,9991376800,,
36328K,티와이홀딩스우,7990,600,8.12,22076,9931681860,,6.52
136660,큐엠씨,1050,100,10.53,23,9915990000,,
299670,에스엠비나,1800,0,0.0,0,9810000000,,
439730,IBKS제20호스팩,2270,10,0.44,1951,9783700000,1.5,
448760,IBKS제22호스팩,2205,5,0.23,48,9768150000,0.1,
446150,유안타제12호스팩,2045,10,0.49,522,9754650000,2.5,51.06
090355,노루페인트우,20700,350,1.72,11903,9586708200,,9.74
150440,피노텍,994,0,0.0,0,9508019528,,
004985,성신양회우,12820,1090,9.29,98118,9430968900,,687.77
442770,IBKS제21호스팩,2210,5,0.23,566,9304100000,2.1,
145995,삼양사우,24950,150,0.6,238,9233246500,,5.68
202960,판도라티비,769,19,2.53,705,9163082558,,
234070,에이원알폼,1318,-232,-14.97,0,9144919276,,
450940,유안타제14호스팩,2000,10,0.5,4804,9080000000,0.1,
116100,태양기계,1441,-254,-14.99,3,8991819826,,
377630,삼성스팩4호,2210,35,1.61,38454,8884200000,0.8,184.95
455250,KB제25호스팩,2035,5,0.25,23309,8760675000,,
458610,한국제12호스팩,2060,0,0.0,7121,8713800000,,
004835,덕성우,6240,1440,30.0,283867,8686080000,,26.53
445360,비엔케이제1호스팩,2010,-5,-0.25,206,8663100000,2.9,
092590,럭스피아,1180,80,7.27,6218,8603495640,,
456490,교보14호스팩,2045,-5,-0.24,19536,8589000000,,
462020,에이치엠씨제6호스팩,1969,22,1.13,46916,8555305000,,
464440,한국제13호스팩,1980,6,0.3,115822,8553600000,,
386580,한화플러스제2호스팩,2055,5,0.24,26390,8548800000,1.7,65.80
440790,교보13호스팩,2095,0,0.0,4538,8484750000,1.9,58.07
258540,에스엘테라퓨틱스,815,-5,-0.61,153,8458166985,,
433530,키움제7호스팩,2060,5,0.24,99,8456300000,1.3,75.18
250030,진코스텍,3245,-500,-13.35,781,8402398565,-12.6,
435870,에스케이증권제8호스팩,2240,0,0.0,0,8332800000,0.8,68.84
185190,수프로,900,21,2.39,10,8314762500,,
189350,코셋,1720,19,1.12,800,8256000000,,
26490K,크라운제과우,10650,300,2.9,15644,8238414000,,6.25
001515,SK증권우,2075,45,2.22,7168,8118466550,,17.21
233990,질경이,547,47,9.4,122,8076399206,,
418210,신한제10호스팩,2185,15,0.69,5161,7997100000,1.2,100.45
009415,태영건설우,6020,70,1.18,5800,7838894840,,1.29
442130,유진스팩9호,2210,-10,-0.45,521,7646600000,2.7,
236030,씨알푸드,3800,-180,-4.52,40,7625330800,,
438580,엔에이치스팩25호,2460,0,0.0,0,7429200000,2.7,58.69
007575,일양약품우,16500,1250,8.2,4399,7343820000,,45.92
413600,키움제6호스팩,2115,40,1.93,576,7254450000,0.5,261.65
258050,테크트랜스,725,26,3.72,11,7245825450,,
084695,대상홀딩스우,7770,340,4.58,40108,7097755140,,18.3
457940,에스케이증권제10호스팩,2060,5,0.24,3667,6818600000,,
008355,남선알미우,21950,1150,5.53,4514,6758185500,,32.05
266470,바이오인프라생명과학,474,49,11.53,976,6686645478,,
014825,동원시스템즈우,23750,0,0.0,1715,6272636250,,12.62
005745,크라운해태홀딩스우,10290,40,0.39,2396,6181470540,,15.44
373340,유진스팩6호,2045,0,0.0,669,6175900000,1.5,94.95
448780,마이크로엔엑스,2295,30,1.32,673,6145275600,,
215570,크로넥스,1199,15,1.27,3652,6088590343,,
001755,한양증권우,11550,50,0.43,44,6063750000,,4.79
006345,대원전선우,2230,65,3.0,3770,5845276000,,17.44
005965,동부건설우,25800,700,2.79,1508,5823885600,,-302.05
00781K,코리아써키트2우B,7410,260,3.64,3287,5807209590,,-22.88
000145,하이트진로홀딩스우,12250,-10,-0.08,445,5767422500,,-16.7
121060,유니포인트,949,-32,-3.26,677,5676604830,,
014285,금강공업우,9540,280,3.02,7849,5627407500,,5.48
000227,유유제약2우B,17240,10,0.06,122152,5612654400,,-13.05
266870,파워풀엑스,867,-25,-2.8,506,5556325560,,
114920,대주이엔티,1600,-150,-8.57,300,5551200000,,
208890,미래엔에듀파트너,1299,0,0.0,0,5203170480,,
217910,에스제이켐,399,-16,-3.86,49293,5183218278,,
276240,엘리비젼,630,80,14.55,1,5073476940,,
011155,CJ씨푸드1우,25200,-150,-0.59,33040,5040000000,,23.18
270210,에스알바이오텍,3955,510,14.8,2,4914898275,,
012205,계양전기우,4100,180,4.59,2967,4793223900,,-2.93
224020,에스케이씨에스,843,89,11.8,1013,4696333611,,
004545,깨끗한나라우,12750,10,0.08,1131,4668540000,,-2.72
413300,티엘엔지니어링,3490,285,8.89,24,4556247350,,
183410,골프존데카,1100,0,0.0,0,4522277100,,
000545,흥국화재우,5820,10,0.17,9897,4469760000,,0.85
001527,동양2우B,14270,3290,29.96,130915,4403279630,,9.48
002995,금호건설우,15000,900,6.38,456,4383990000,,60.59
266170,뿌리깊은나무들,750,-46,-5.78,40,4367277000,,
001525,동양우,6990,1610,29.93,168328,4317939690,,9.48
014915,성문전자우,7170,1190,19.9,10860,4302000000,,-9.58
140660,위월드,1698,-1,-0.06,0,4223353896,,
004415,서울식품우,1826,106,6.16,23241,4061937000,,171.19
318660,타임기술,1800,0,0.0,71,3873781800,,
032685,소프트센우,10380,530,5.38,4961,3707133960,,-144.89
002785,진흥기업우B,4210,90,2.18,1058,3608887780,,3.95
002787,진흥기업2우B,11690,-70,-0.6,2175,3446305520,,3.95
217320,썬테크,3220,0,0.0,0,3381000000,,
299480,지앤이헬스케어,289,-51,-15.0,76,3208114727,,
021045,대호특수강우,7200,170,2.42,635,3054571200,,-4.68
288490,나라소프트,65,3,4.84,369734,2812355325,,
245450,씨앤에스링크,1600,-99,-5.83,2,2527936000,,
308700,테크엔,545,-96,-14.98,0,2180000000,,
322190,베른,131,-4,-2.96,13,1169200807,,
